id,round,amount,product_name,investment,business_id,credit_code,name,update_time,date
21636,-,金额未知,,重庆安信诚股权投资基金管理,,91511302567644691C,四川天喜车用空调股份有限公司,2020-06-19 17:29:23,
21637,新三板,金额未知,,投资方未知,,91511000597500322J,优诺电梯股份有限公司,2020-06-19 17:46:34,
21638,并购,118600万,,浩物股份,,915110005975391989,内江市鹏翔投资有限公司,2020-06-19 17:46:44,
21639,-,金额未知,,兴能集团,,91510823590494601A,四川兴能新材料有限公司,2020-06-19 17:49:15,
21640,战略投资,金额未知,,优卓越投资,,91510700590496041B,四川中盾金卫光电科技有限公司,2020-06-19 17:54:55,
21641,天使轮,金额未知,,鑫荣懋,,915106005927886110,四川华胜农业股份有限公司,2020-06-19 18:00:15,
21642,A轮,1000万,,"小村资本
亚豪资本
东煕资本",,91510107054929173L,成都大者文化传播有限公司,2020-06-19 18:35:27,
21643,B轮,金额未知,,復翔资本,,91510100765061366Q,四川久远新方向智能科技有限公司,2020-06-19 18:56:09,
21644,A轮,5000万,,"万向集团
邦明资本",,91510100765061366Q,四川久远新方向智能科技有限公司,2020-06-19 18:56:09,
21645,天使轮,780万,,成都高投,,91510100765061366Q,四川久远新方向智能科技有限公司,2020-06-19 18:56:09,
21646,A轮,570万人民币,,成都高投,,9151010059467735XT,四川星盾科技股份有限公司,2020-06-19 18:57:59,
21647,新三板,金额未知,,投资方未知,,9151010059467735XT,四川星盾科技股份有限公司,2020-06-19 18:57:59,
21648,新三板定增,1000万,,个人投资者,,9151010059467735XT,四川星盾科技股份有限公司,2020-06-19 18:57:59,
21649,新三板,金额未知,,投资方未知,,915101005946627724,成都初唐网络科技股份有限公司,2020-06-19 18:58:19,
21650,新三板,金额未知,,投资方未知,,915101005946625374,成都瑞通视讯科技股份有限公司,2020-06-19 18:58:19,
21651,种子轮,1000万人民币,,成都高投,,915101005946625374,成都瑞通视讯科技股份有限公司,2020-06-19 18:58:19,
21652,天使轮,470万人民币,,成都高投,,915101005946625374,成都瑞通视讯科技股份有限公司,2020-06-19 18:58:19,
21653,新三板,金额未知,,投资方未知,,91510100592084657X,成都一键科技有限公司,2020-06-19 18:58:59,
21654,被收购,5840万,,宜通世纪,,91510100592082432J,四川中时代科技股份有限公司,2020-06-19 18:59:09,
21655,A轮,1000万,,投资方未知,,91510100592082432J,四川中时代科技股份有限公司,2020-06-19 18:59:09,
21656,A轮,1000万,,三泰控股,,91510100057499922G,中邮智递科技有限公司,2020-06-19 19:01:09,
21657,股权转让,48000万,,"中邮资本
复星集团
菜鸟网络",,91510100057499922G,中邮智递科技有限公司,2020-06-19 19:01:09,
21658,被收购,金额未知,,丰巢科技,,91510100057499922G,中邮智递科技有限公司,2020-06-19 19:01:09,
21659,新三板,金额未知,,投资方未知,,9151010005745840XF,成都恒润高新科技股份有限公司,2020-06-19 19:02:59,
21660,新三板定增,2400万,,"明道投资
成都高投",,915101000574543884,成都卓影科技股份有限公司,2020-06-19 19:03:09,
21661,新三板,金额未知,,投资方未知,,915101000574543884,成都卓影科技股份有限公司,2020-06-19 19:03:09,
21662,并购,金额未知,,壹桥股份,,9151010005491967XL,成都超级梦网络技术股份有限公司,2020-06-19 19:04:19,
21663,A轮,金额未知,,同创伟业,,9151010005491967XL,成都超级梦网络技术股份有限公司,2020-06-19 19:04:19,
21664,A轮,金额未知,,"蓝海众力资本
中海软银",,91510100054912224Q,成都丽璟科技有限公司,2020-06-19 19:04:49,
21665,天使轮,金额未知,,联信致和,,91510100054912224Q,成都丽璟科技有限公司,2020-06-19 19:04:49,
21666,天使轮,200万,,成都高投,,91510100054914836G,成都云卓越科技有限公司,2020-06-19 19:04:59,
21667,A轮,100万,,德丰浩基金,,91510100054914836G,成都云卓越科技有限公司,2020-06-19 19:04:59,
21668,天使轮,金额未知,,北京元投资本管理,,91510100052533028R,成都斯马特科技有限公司,2020-06-19 19:05:59,
21669,A轮,金额未知,,"高瓴资本
湖南蒲公英私募股权基金管理",,91510100052533028R,成都斯马特科技有限公司,2020-06-19 19:05:59,
21670,A轮,800万,,"iNovia Capital
Emergence Capital Partners
SoftTech VC
Version One Ventures
Golden Venture Partners",,91510100052533722Y,成都希格斯网络科技有限公司,2020-06-19 19:05:59,
21671,B轮,1000万,,"Georgian Partners
iNovia Capital
Emergence Capital Partners
SoftTech VC
Version One Ventures
Golden Venture Partners
MaRS Investment Accelerator Fund
Felicis Ventures",,91510100052533722Y,成都希格斯网络科技有限公司,2020-06-19 19:05:59,
21672,C轮,2250万,,"Golden Venture Partners
Union Square Ventures
iNovia Capital
SoftTech VC
Version One Ventures
Georgian Partners
Emergence Capital Partners",,91510100052533722Y,成都希格斯网络科技有限公司,2020-06-19 19:05:59,
21673,B轮,5000万,,红星美凯龙,,9151010005007047XN,成都居家通物流有限责任公司,2020-06-19 19:08:19,
21674,A轮,1000万,,虎童基金,,9151010005007047XN,成都居家通物流有限责任公司,2020-06-19 19:08:19,
21675,-,金额未知,,百利科技,,915100000521531054,四川省有色冶金研究院有限公司,2020-06-19 19:15:50,
21676,-,金额未知,,江苏富垠资产管理,,915002420517392353,酉阳县农人生态农业有限公司,2020-06-19 19:25:00,
21677,战略投资,金额未知,,"国投创新投资
中兴创投
银盈资本
前海宝创投资管理（深圳）
中哲集团
广东中广投资",,91500227054849915Y,重庆凯成科技有限公司,2020-06-20 00:38:10,
21678,A轮,金额未知,,"东信股权投资基金管理（衡水）
招商局资本",,91500227054849915Y,重庆凯成科技有限公司,2020-06-20 00:38:10,
21679,新三板,金额未知,,投资方未知,,915001170577746991,重庆四联交通科技股份有限公司,2020-06-20 00:52:31,
21680,A轮,1000万,,德众资本,,91500108054843943T,重庆优圣宏汽车销售有限公司,2020-06-20 01:38:34,
21681,新三板,金额未知,,投资方未知,,91500107059860224E,重庆凯泽科技股份有限公司,2020-06-20 01:48:14,
21682,战略投资,金额未知,,"睿泰创投
上海经邦股权投资基金管理",,91500107059860224E,重庆凯泽科技股份有限公司,2020-06-20 01:48:14,
21683,天使轮,金额未知,,合展实业,,91500106053220226J,重庆合展养老产业发展有限公司,2020-06-20 01:59:45,
21684,A轮,金额未知,,信达风投资,,91500106053220226J,重庆合展养老产业发展有限公司,2020-06-20 01:59:45,
21685,B轮,金额未知,,奥希特,,91500106053220226J,重庆合展养老产业发展有限公司,2020-06-20 01:59:45,
21686,天使轮,100万,,险峰长青,,91500105050352039Q,重庆财沃旅游集团有限公司,2020-06-20 02:09:25,
21687,天使轮,金额未知,,"景隆资产管理（北京）
宁波宝泰创业基金",,91500000596708420A,重庆三峡能源有限公司,2020-06-20 02:31:27,
21688,A轮,金额未知,,中航信托,,91500000596708420A,重庆三峡能源有限公司,2020-06-20 02:31:27,
21689,天使轮,金额未知,,金马控股,,91469035594937836M,海南海棠山实业有限公司,2020-06-20 02:41:17,
21690,天使轮,金额未知,,华融渝富资本,,914690345892696346,海南陵水亿和地产投资有限公司,2020-06-20 02:42:58,
21691,新三板定增,金额未知,,投资方未知,,91469027594945588N,海南九春教育科技股份有限公司,2020-06-20 02:47:58,
21692,新三板,金额未知,,投资方未知,,91469027594945588N,海南九春教育科技股份有限公司,2020-06-20 02:47:58,
21693,A轮,金额未知,,久其软件,,91469027594933093M,海南久其云计算科技有限公司,2020-06-20 02:48:58,
21694,新三板,金额未知,,投资方未知,,91460200594911812G,海南希源生态农业股份有限公司,2020-06-20 03:23:00,
21695,A轮,金额未知,,中路资本,,9146020005635852XH,海南自贸区带啥科技有限公司,2020-06-20 03:30:00,
21696,被收购,140000万,,佳兆业集团有限公司,,91460000051052142W,海南如意岛旅游度假投资有限公司,2020-06-20 04:34:24,
21697,新三板,金额未知,,投资方未知,,91442000059977713U,中山报业传媒股份有限公司,2020-06-20 04:45:35,
21698,天使轮,500万人民币,,"",,9143010208543435XT,长沙市微能量信息科技有限公司,2020-06-22 16:00:24,
21699,D轮,8500万美元,,"YZF Luxembourg S.ar.l.,Vitruvian Partners",,91320104302767442H,南京云帐房网络科技有限公司,2020-06-23 13:47:37,
21700,A轮,金额未披露,,"",,914600000623086330,海南龙泽农业科技发展有限公司,2020-06-28 18:31:44,
21701,天使轮,金额未披露,,厚基资本,,914600000623086330,海南龙泽农业科技发展有限公司,2020-06-28 18:31:44,
21702,天使轮,金额未披露,,"燊乾投资,金茂投资,延华智能",,91460000056386803E,海南智城科技发展股份有限公司,2020-06-28 18:33:53,
21703,Pre-A轮,金额未披露,,"",,91460000056386803E,海南智城科技发展股份有限公司,2020-06-28 18:33:53,
21704,A轮,金额未知,,投资方未知,,91650100076066137H,新疆来这游网络科技有限公司,2020-06-28 23:19:18,
21705,A轮,金额未知,,安益资本,,916501000688353546,新疆金宇鑫新材料有限公司,2020-06-28 23:21:28,
21706,天使轮,金额未知,,瑞枫投资,,916501000688353546,新疆金宇鑫新材料有限公司,2020-06-28 23:21:28,
21707,B轮,金额未知,,国家开发银行,,91641100064779578Q,宁夏金力成电器有限公司,2020-06-28 23:26:18,
21708,天使轮,金额未知,,铸龙投资,,91641100064779578Q,宁夏金力成电器有限公司,2020-06-28 23:26:18,
21709,A轮,金额未知,,银川产业投资,,91641100064779578Q,宁夏金力成电器有限公司,2020-06-28 23:26:18,
21710,新三板,金额未知,,投资方未知,,91640500083516212U,宁夏荣盛商业连锁股份有限公司,2020-06-28 23:28:38,
21711,天使轮,金额未知,,中国农发重点建设,,9164050006479521XD,宁夏万齐农业发展集团有限公司,2020-06-28 23:29:28,
21712,新三板,金额未知,,投资方未知,,91640300073824975P,吴忠市乐汇牧业股份有限公司,2020-06-28 23:36:29,
21713,天使轮,金额未知,,"东升博展
水木易德投资",,91640200083515359L,宁夏艾森达新材料科技有限公司,2020-06-28 23:39:39,
21714,Pre-A轮,金额未知,,国投盛达,,91640200083515359L,宁夏艾森达新材料科技有限公司,2020-06-28 23:39:39,
21715,B轮,金额未知,,丝路共享,,91640200083515359L,宁夏艾森达新材料科技有限公司,2020-06-28 23:39:39,
21716,新三板,金额未知,,投资方未知,,916401210835038681,宁夏悦丰生态农业科技股份有限公司,2020-06-28 23:42:39,
21717,-,金额未知,,凤凰天宇,,91640100064786831M,宁夏小任果菜篮子连锁超市有限公司,2020-06-28 23:53:10,
21718,Pre-A轮,金额未知,,北京聚仕管理,,91640100064755533C,宁夏羿鑫北上数字科技有限公司,2020-06-28 23:55:40,
21719,天使轮,金额未知,,"银川供销投资
天九投资",,91640100064755533C,宁夏羿鑫北上数字科技有限公司,2020-06-28 23:55:40,
21720,-,金额未知,,佐力药业,,91633100074566226G,青海珠峰冬虫夏草药业有限公司,2020-06-28 23:58:30,
21721,-,金额未知,,青海新泉企业管理有限公司,,916331000591222050,青海偏转光电科技有限公司,2020-06-28 23:58:50,
21722,天使轮,金额未知,,青海润本投资有限责任公司,,91633000074566808H,青海宝利华能源科技有限公司,2020-06-28 23:59:00,
21723,A轮,金额未知,,青海汇富昆仑创业投资管理,,91633100059101359G,青海诺蓝杞生物科技开发有限公司,2020-06-28 23:59:00,
21724,A轮,金额未知,,西宁创投引导基金管理公司,,91633100059101359G,青海诺蓝杞生物科技开发有限公司,2020-06-28 23:59:00,
21725,天使轮,金额未知,,中利集团,,91632900059141334T,青海中利光纤技术有限公司,2020-06-28 23:59:20,
21726,A轮,金额未知,,国家开发银行,,91632900059141334T,青海中利光纤技术有限公司,2020-06-28 23:59:20,
21727,天使轮,金额未知,,青海新泉企业管理有限公司,,91632523074571527T,青海黄河清生物科技有限公司,2020-06-29 00:02:41,
21728,A轮,未披露,,邦信资产,,91632321059101762X,青海高原之宝牦牛乳业有限公司,2020-06-29 00:03:41,
21729,天使轮,金额未知,,青海新泉企业管理有限公司,,91632128059100620H,青海伊嘉味清真食品开发有限公司,2020-06-29 00:05:41,
21730,A轮,金额未知,,青海农产品流通产业股权投资,,91632128059100620H,青海伊嘉味清真食品开发有限公司,2020-06-29 00:05:41,
21731,B轮,金额未知,,青海省科技创业孵化基金,,91632128059100620H,青海伊嘉味清真食品开发有限公司,2020-06-29 00:05:41,
21732,天使轮,金额未知,,青海新泉企业管理有限公司,,91632126059109190G,青海中厚农畜产品开发有限责任公司,2020-06-29 00:06:51,
21733,天使轮,金额未知,,青海新泉企业管理有限公司,,91632126059132251R,青海玉明金属结构制造有限公司,2020-06-29 00:06:51,
21734,天使轮,金额未知,,浦信资本,,91632100059107873B,青海嘉丰资产管理有限公司,2020-06-29 00:09:01,
21735,A轮,金额未知,,"中技天博
国家开发银行",,9163010007455003X5,青海大宋农业科技股份有限公司,2020-06-29 00:25:12,
21736,天使轮,金额未知,,"HomeAway
国家低碳产业基金",,91630000059119217P,青海海中青农业发展有限公司,2020-06-29 00:27:22,
21737,天使轮,金额未知,,平凉文旅投资,,91620822599534059E,平凉市灵台县恒通小额贷款有限责任公司,2020-06-29 00:48:23,
21738,天使轮,金额未知,,甘肃现代农业产业创业投资基金,,91620602595510375N,甘肃承威专用车制造有限公司,2020-06-29 00:54:54,
21739,天使轮,金额未知,,兴陇信托,,916206000575842628,甘肃重离子医院,2020-06-29 00:56:14,
21740,-,金额未知,,中国农发重点建设基金,,916204005995278951,甘肃鼎丰物流有限公司,2020-06-29 01:04:34,
21741,新三板,金额未知,,投资方未知,,916105000593776465,中天引控科技股份有限公司,2020-06-29 01:58:18,
21742,新三板定增,39000万,,保利科技防务投资,,916105000593776465,中天引控科技股份有限公司,2020-06-29 01:58:18,
21743,被收购,金额未知,,吉翔股份,,916105000593776465,中天引控科技股份有限公司,2020-06-29 01:58:18,
21744,天使轮,150万,,温州做生意的商人,,916101310571107538,西安中巨软件技术有限公司,2020-06-29 02:05:08,
21745,被收购,金额未知,,精硕科技,,9161013105711915XP,思特沃克软件技术(西安)有限公司,2020-06-29 02:05:08,
21746,A轮,金额未知,,"西科天使基金
中科创星",,9161013105711042XL,西安中科华芯测控有限公司,2020-06-29 02:05:18,
21747,A+轮,金额未知,,"华控基金
如山创投",,9161013105711042XL,西安中科华芯测控有限公司,2020-06-29 02:05:18,
21748,A轮,金额未知,,"达晨创投
拓金资本
西高投",,916101310571068695,西安鸿晨环保科技有限公司,2020-06-29 02:05:28,
21749,A+轮,金额未知,,陕西义禧投资管理,,916101310571068695,西安鸿晨环保科技有限公司,2020-06-29 02:05:28,
21750,战略投资,金额未知,,"新余润通投资管理有限公司
厦门市联和股权投资基金管理",,91610131051596510X,西安智多晶微电子有限公司,2020-06-29 02:05:58,
21751,A+轮,金额未知,,小村资本,,91610131051596510X,西安智多晶微电子有限公司,2020-06-29 02:05:58,
21752,B+轮,金额未知,,长江小米产业基金,,91610131051596510X,西安智多晶微电子有限公司,2020-06-29 02:05:58,
